DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,AVG_PRICE_PER_UNIT,PACK_SIZE,BRAND,LIFESTAGE,PREMIUM_CUSTOMER
2018-10-13,156,156006,156643,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-18,156,156006,156646,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-11-02,156,156030,156820,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-11-20,156,156036,156866,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-24,156,156055,156992,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-01,157,157028,158577,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-08,157,157095,159018,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-09-22,159,159101,160117,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-02,159,159299,160136,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-20,159,159380,160152,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-15,160,160173,161217,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-09-25,160,160208,161446,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-26,162,162004,161877,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-11-15,163,163298,163586,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-15,163,163349,163645,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-23,164,164162,164781,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-10-02,165,165009,165426,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-06-26,165,165009,165427,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-03-10,165,165097,165846,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-18,165,165159,166137,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-12-15,165,165168,166175,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-08,165,165175,166201,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-02-01,165,165226,166455,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-06-23,165,165226,166459,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-03-09,165,165323,166913,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-03-07,165,165343,166996,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-02,165,165346,167007,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-12-07,165,165378,167160,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-21,166,166007,167258,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-02,166,166025,167331,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-07-14,166,166060,167456,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-07-15,166,166104,167635,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-18,166,166201,168039,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-29,166,166209,168070,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-13,166,166210,168078,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-09,166,166210,168082,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-09,166,166217,168110,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-06-23,166,166227,168150,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-18,166,166230,168164,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-27,166,166291,168413,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-24,166,166291,168415,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-07-30,166,166363,168712,4,Dorito Corn Chp     Supreme 380g,1,6.5,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-04-02,166,166363,168715,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-03,167,167248,169073,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-06,168,168057,169691,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-04-04,168,168268,171030,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-16,169,169028,171065,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-16,169,169028,171067,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-13,169,169229,171310,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-08-21,169,169407,171550,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-05,170,170078,171767,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-22,170,170093,171791,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-08-27,170,170099,171804,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-07-21,170,170154,171858,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-29,170,170180,171902,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-02-15,170,170230,171968,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-10-16,170,170350,172126,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-23,171,171088,172294,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-20,171,171096,172303,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-10-10,171,171190,172443,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-06,171,171331,172651,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-18,171,171356,172693,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-04-23,172,172011,172801,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-10,172,172136,173563,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-01,172,172138,173578,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-25,173,173089,174440,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-03-15,173,173146,174541,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-14,174,174002,174972,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-17,174,174071,175074,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-11-29,174,174124,175153,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-28,174,174151,175202,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-11-18,174,174206,175273,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-29,174,174213,175284,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-03,174,174221,175298,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-25,174,174266,175361,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-10-22,174,174351,175486,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-11-15,174,174351,175487,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-14,175,175035,175621,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-11-08,175,175040,175637,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-09,175,175058,175705,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-31,175,175172,176086,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-17,175,175293,176582,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-17,175,175351,176818,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-04-03,175,175352,176819,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-17,175,175370,176884,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-07-31,176,176012,176963,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-06-07,176,176098,177069,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-11-19,176,176173,177146,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-12,176,176209,177190,4,Dorito Corn Chp     Supreme 380g,1,6.5,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-05-06,176,176342,177325,4,Dorito Corn Chp     Supreme 380g,1,6.5,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-04-29,176,176492,177499,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-30,179,179099,179896,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-14,179,179112,179987,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-11-29,180,180038,181201,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-29,181,181048,182770,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-01,181,181084,182910,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-07-02,181,181108,183020,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-15,181,181176,183294,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-19,181,181189,183350,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-09-17,181,181192,183361,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-06-25,181,181192,183367,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-30,181,181281,183730,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-01,181,181346,184012,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-14,181,181357,184057,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-04-22,182,182016,184223,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-05,182,182100,184327,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-05-21,182,182134,184389,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-24,182,182252,184554,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-08-08,182,182349,184691,4,Dorito Corn Chp     Supreme 380g,1,6.5,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-09-28,182,182364,184712,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-11,183,183022,184903,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-11-24,183,183154,185714,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-11-10,183,183221,186129,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-04,184,184007,186249,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-04-12,184,184234,187801,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-11,185,185053,187885,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-06,185,185089,187917,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-26,185,185360,188226,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-21,186,186081,188485,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-11,186,186168,188561,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-11-20,186,186416,188781,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-01-08,186,186477,188839,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-30,187,187028,188895,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-09,187,187208,189120,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-01,187,187273,189199,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-25,187,187276,189202,4,Dorito Corn Chp     Supreme 380g,1,6.5,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-07-10,187,187315,189245,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-14,187,187316,189248,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-03-02,187,187326,189263,4,Dorito Corn Chp     Supreme 380g,1,6.5,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-07-08,188,188133,189460,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-27,188,188145,189471,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-07,188,188412,189788,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-26,189,189438,190228,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-07,190,190023,190394,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-08-26,191,191088,192303,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-15,191,191161,192713,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-15,191,191186,192859,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-01-20,191,191202,192960,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-04-02,194,194004,193318,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-11,194,194046,193477,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-11-12,194,194048,193486,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-21,194,194083,193621,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-26,194,194088,193636,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-29,194,194150,193895,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-12-03,194,194177,194004,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-07,194,194210,194125,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-07-17,194,194296,194463,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-06-30,194,194334,194636,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-10-05,194,194350,194716,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-09-12,195,195286,195168,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-12,195,195309,195205,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-03,197,197026,196929,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-09-09,197,197283,197214,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-02-01,199,199094,197968,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-10,199,199126,198108,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-07,199,199178,198355,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-03-07,199,199204,198482,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-22,199,199277,198786,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-08,199,199353,199126,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-10-14,199,199357,199148,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-24,199,199369,199207,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-03-15,199,199377,199249,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-07,199,199381,199260,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-08-05,200,200075,199390,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-07-05,200,200161,199520,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-28,200,200188,199572,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
